sku,retail_price,supply_price,active,inventory,size,product_name,brand_name,product_category,gross_margin_pct
10007970,20.0,5.0,1,0,,Andrea Jovine Black Fish Dress 6,,Dress,75.0
10006548,31.99,0.0,1,0,S,Andree Army Green Vest,Andree,Top,
10008526,21.99,13.15,1,1,,Andree White Frayed Top S,,Top,40.2
10007975,15.0,3.75,1,0,,Andres White Dress L,,Dress,75.0
10005419,21.99,0.0,1,1,M,ANewDay WhiSequinDress,A New Day,Dress,
10007856,26.99,0.0,1,1,,Angel Biba Floral Print Dress M,,Dress,
10006725,32.99,0.0,1,0,S,Angel Biba White Lace Dress,Angel Biba,Dress,
10008160,27.99,8.0,1,1,29,Angels Never Die White Pants,Angels Never Die,Jeans/Pants,71.4
10003625,35.99,0.0,1,1,,angels jean brw 18w,Angels,Jeans/Pants,
10004097,25.99,0.0,1,1,S,AnGi ShortSleeve Tan,An. Gi,Shorts,
10005140,25.99,0.0,1,1,S,Angie Embellished Plaid Flannel Brn,Angie,Other,
10005473,25.99,0.0,1,0,S,Angie BlkPurpFloralHalter,Angie,Top,
10009367,10.0,8.0,1,1,,AnimalPrintFurHat,Unknown,Accessories,20.0
10009321,15.0,8.0,1,0,,AnimalPrintHandBag,Unknown,Accessories,46.7
10003390,29.99,0.0,1,1,S,Ann Klein Cardigan Pink,Anne Klein,Sweater/Cardigan,
10006305,38.99,0.0,1,1,M,Ann M White Floral Buttondown,Ann Mashburn,Other,
10004849,15.99,0.0,1,1,XL,Ann May Black Silk Tank,Ann May,Top,
10006288,23.99,0.0,1,0,L,Ann Taylor Baby Pink Tank,Ann Taylor,Top,
10006621,23.99,0.0,1,0,8,Ann Taylor Black & White Skirt,,Skirt,
10004359,24.99,0.0,1,1,XS,Ann Taylor Black Blouse,Ann Taylor,Top,
10008831,26.99,6.75,1,1,,Ann Taylor Black Crochet Tank S,,Top,75.0
10005716,35.99,0.0,1,0,8,Ann Taylor Black Leather Skirt,Ann Taylor,Skirt,
10009288,22.0,11.0,1,1,S,Ann Taylor Black LS Bodysuit,Ann Taylor,Top,50.0
10003773,21.99,0.0,1,1,8,Ann Taylor Black Pants,Ann Taylor LOFT,Jeans/Pants,
10007001,22.99,0.0,1,1,4,Ann Taylor Black Skirt,Ann Taylor,Skirt,
10004649,32.99,0.0,1,0,M,Ann Taylor Black Sleeveless Shirt,Ann Taylor,Top,
10005585,24.99,0.0,1,1,XL,Ann Taylor Black SS Top,Ann Taylor,Top,
10003396,38.99,0.0,1,1,8,Ann Taylor Blazer Black,Ann Taylor,Jacket/Coat,
10005583,16.99,0.0,1,1,XS,Ann Taylor Blue SS Top,Ann Taylor,Top,
10008401,19.99,5.0,1,1,,Ann Taylor Blue Striped Top 10,,Top,75.0
10006614,25.99,0.0,1,1,M,Ann Taylor Blush Pink Cardigan,Ann Taylor,Sweater/Cardigan,
10005929,22.99,0.0,1,0,2,Ann Taylor Brown SS Cover Up,Ann Taylor,Top,
10007323,15.99,0.0,1,1,L,Ann Taylor Cami Top,Ann Taylor,Top,
10007580,18.99,0.0,1,1,12,Ann Taylor Dark Blue Shorts,Ann Taylor,Shorts,
10009140,24.0,6.0,1,1,,Ann Taylor Green SS Top M,,Top,75.0
10003774,31.99,0.0,1,1,M,Ann Taylor Long Sleeve Burgundy,Ann Taylor,Other,
10009037,21.99,4.35,1,1,,Ann Taylor Navy Lace Top XS,,Top,80.2
10008517,16.99,10.95,1,1,,Ann Taylor Nude Camisole M,,Top,35.6
10000324,1.0,0.0,1,0,,Ann Taylor NWTBlazer_Ca,Ann Taylor,Jacket/Coat,
10000341,1.0,0.0,1,0,,Ann Taylor NWTBlazer_Ca,Ann Taylor,Jacket/Coat,
10001882,1.0,0.0,1,0,,Ann Taylor NWTBlazer_Ca,Ann Taylor,Jacket/Coat,
10002692,34.99,0.0,1,1,,Ann Taylor NWTBlazer_Ca,Ann Taylor,Jacket/Coat,
10005501,25.99,0.0,1,1,S,Ann Taylor Orange & Pink SL Top,Ann Taylor,Top,
10008816,18.99,4.75,1,1,,Ann Taylor Orange Top XS,,Top,75.0
10004100,21.99,0.0,1,1,,Ann Taylor Pants Herringbone,Ann Taylor,Jeans/Pants,
10008951,22.99,4.45,1,1,4,Ann Taylor Pink Shorts,,Shorts,80.6
10003770,22.99,0.0,1,1,S,Ann Taylor Purple Ombre Cardigan,Ann Taylor LOFT,Sweater/Cardigan,
10005610,18.99,0.0,1,1,L,Ann Taylor Purple Ruffle Tank,Ann Taylor LOFT,Top,
10006534,23.99,0.0,1,1,XL,Ann Taylor Purple SS Top,Ann Taylor,Top,
10008652,17.99,4.5,1,1,,Ann Taylor Purple Top XL,,Top,75.0
10007453,19.99,0.0,1,0,,Ann Taylor Red Purse,Ann Taylor,Accessories,
10003501,24.99,12.0,1,0,6,Ann Taylor Skirt Black & White,Ann Taylor,Skirt,52.0
10008519,18.99,10.95,1,1,,Ann Taylor Sleeveless Top XS,,Top,42.3
10008377,26.99,10.99,1,1,6,ann taylor white floral skirt,Ann Taylor,Skirt,59.3
10006972,17.99,0.0,1,0,S,Ann Taylor White LS,Ann Taylor,Top,
10007114,25.99,0.0,1,0,6,Ann Taylor White SL Long Dress,Ann Taylor,Dress,
10008032,29.0,7.25,1,1,,Ann Taylor Yellow Sleeveless M,,Top,75.0
10008470,24.99,8.0,1,0,,Ann Taylor Yellow White Top S,,Top,68.0
10005804,25.99,0.0,1,1,M,ann taylor blouse creme,Ann Taylor,Top,
10003615,24.99,0.0,1,1,4,ann taylor pant green,Ann Taylor,Jeans/Pants,
10004675,25.99,0.0,1,1,S,ann taylor swetter blu grn,Ann Taylor,Other,
10002784,39.99,0.0,1,0,,Ann TaylorJacket_La,Ann Taylor,Jacket/Coat,
10000402,1.0,0.0,1,0,,Ann TaylorLS Top_Al,Ann Taylor,Top,
10000696,1.0,0.0,1,0,,Ann TaylorLS Top_Al,Ann Taylor,Top,
10000951,1.0,0.0,1,0,,Ann TaylorLS Top_Al,Ann Taylor,Top,
10001145,1.0,0.0,1,0,,Ann TaylorLS Top_Al,Ann Taylor,Top,
10001153,1.0,0.0,1,0,,Ann TaylorLS Top_Al,Ann Taylor,Top,
10001298,1.0,0.0,1,0,,Ann TaylorLS Top_Al,Ann Taylor,Top,
10001459,1.0,0.0,1,0,,Ann TaylorLS Top_Al,Ann Taylor,Top,
10002139,1.0,0.0,1,0,,Ann TaylorLS Top_Al,Ann Taylor,Top,
10002334,24.99,0.0,1,0,,Ann TaylorLS Top_Al,Ann Taylor,Top,
10002790,9.99,0.0,1,0,,Ann TaylorLS Top_Al,Ann Taylor,Top,
10002938,25.99,0.0,1,1,,Ann TaylorLS Top_Al,Ann Taylor,Top,
10004019,29.99,0.0,1,1,,Ann TaylorPants_Ay,Ann Taylor,Jeans/Pants,
10001483,1.0,0.0,1,0,,Ann TaylorSkirt_Ex,Ann Taylor,Skirt,
10001714,1.0,0.0,1,0,,Ann TaylorSkirt_Ex,Ann Taylor,Skirt,
10001720,1.0,0.0,1,0,,Ann TaylorSkirt_Ex,Ann Taylor,Skirt,
10001723,1.0,0.0,1,0,,Ann TaylorSkirt_Ex,Ann Taylor,Skirt,
10002723,24.99,0.0,1,1,,Ann TaylorSS Top_Ja,Ann Taylor,Top,
10000098,24.99,0.0,1,1,,Ann TaylorSweater_Am,Ann Taylor,Sweater/Cardigan,
10008013,33.0,8.25,1,0,8,Anna Sui Black Detail Skirt,Anna Sui,Skirt,75.0
10003968,24.99,0.0,1,1,XL,Anna-Kaci Blk Sequin Top,Anna-Kaci,Top,
10004618,24.99,0.0,1,1,12,Anne Klein Black Sleeveless Dress,Anne Klein,Dress,
10005257,22.99,0.0,1,1,6,Anne Klein Fushia Floral Sheer Cardigan,Anne Klein,Sweater/Cardigan,
10009226,39.99,19.55,1,1,,Anne Klein Iflex Suede Loafers 7,,Shoes,51.1
10007591,34.99,0.0,1,1,,Anne Klein multi-color blazer 6,,Jacket/Coat,
10009489,18.99,5.0,1,1,,Anne Klein Pink Sleeveless Top XL,,Top,73.7
10006849,18.99,0.0,1,0,L,Anne Klein white dress shirt,Anne Klein,Dress,
10001187,1.0,0.0,1,0,,Anne KleinCardigan_Ga,Anne Klein,Sweater/Cardigan,
10004603,24.99,0.0,1,1,10,AnneKlein BlkSparkleDress,Anne Klein,Dress,
10007415,21.99,0.0,1,1,4,AnneKlein MulticolDress,Anne Klein,Dress,
10007399,22.99,0.0,1,1,14,AnneKlein WhiruffleSlvlssShirt,Anne Klein,Top,
10008970,25.0,8.0,1,0,,Annex GreenAniPrintPurse,Annex,Accessories,68.0
10004368,24.99,0.0,1,1,S,AnnT BlkAnimalBlouse,Ann Taylor,Top,
10003591,28.99,0.0,1,0,4,AnnT BlkGreyPant,Ann Taylor,Jeans/Pants,
10004354,19.99,0.0,1,1,2,AnnTaylor Black Animal Print Skirt,Ann Taylor,Skirt,
10005071,17.99,0.0,1,0,M,AnnTaylor LeafPrint Top Grn,Ann Taylor,Top,
10005055,20.99,0.0,1,1,M,AnnTaylor Slvless Top Pink,Ann Taylor,Top,
10006133,25.99,0.0,1,0,8,AnnTaylor BlkBttnDwnDress,Ann Taylor,Dress,
10008358,22.99,0.0,1,1,14,AnnTaylor BrwnFloralTop,Ann Taylor,Other,
10004935,21.99,0.0,1,0,10,AnnTaylor Pink&WhiLaceTop,Ann Taylor,Other,
10009360,24.99,8.0,1,1,12,AnnTaylor PinkRuffleSKirt,Ann Taylor,Skirt,68.0
10005302,10.99,0.0,1,1,S,AnnTaylor PinkSleevlessTop,Ann Taylor,Top,
10006122,22.99,0.0,1,1,8,AnnTaylor PnkPurpSkirt,Ann Taylor,Skirt,
10004870,24.99,0.0,1,0,4,AnnTaylor Red&WhiFloralSkirt,Ann Taylor,Skirt,
10006107,15.99,0.0,1,1,M,AnnTaylor RedTop,Ann Taylor,Other,
10007754,29.99,0.0,1,1,8,AnnTaylorP BlkDottedSkirt,Ann Taylor,Skirt,
10004367,21.99,0.0,1,1,XS,AnnTLoft GreyTop,Ann Taylor LOFT,Other,
10005418,18.99,0.0,1,0,M,AnnTLoft Yellow&GrnTop,Ann Taylor LOFT,Other,
10005701,45.99,0.0,1,0,S,Another Label Orange & Black Jacket,Another Label,Jacket/Coat,
10009278,16.0,8.0,1,1,M,Anthro Nashville Yellow SS,Anthropologie,Top,50.0
10007708,59.99,0.0,1,1,10,Anthro Off White Crochet Skirt,Anthropologie,Skirt,
10005591,15.99,0.0,1,1,S,Anthro White SS Top w Yellow Ruffle,Anthropologie,Top,
10006267,24.99,0.0,1,0,M,Anthropologie Black Balloon Pants,Anthropologie,Jeans/Pants,
10005105,15.99,0.0,1,1,M,Anthropologie Black Textured Tank,Anthropologie,Top,
10006263,23.99,0.0,1,0,M,Anthropologie Gray Crop Top w Tie Back,Anthropologie,Top,
10007658,53.99,25.0,1,1,,Anthropologie M Albright Turquoise 7.5,,Other,53.7
10008888,49.99,12.5,1,1,,Anthropologie Moon Faux Suede Vest M,,Top,75.0
10009015,29.99,8.75,1,1,,Anthropologie Open Front Cardi Beige M,,Other,70.8
10003510,24.99,0.0,1,1,0,Anthropologie Pants Brown,Anthropologie,Jeans/Pants,
10006814,55.99,0.0,1,0,L,Anthropologie Reformation Plaid Top,Anthropologie,Top,
10005025,79.99,0.0,1,1,S,Anthropologie SL NWT Colorful Striped Dress,Anthropologie,Dress,
10009448,33.99,8.75,1,1,,Anthropologie White Lace Sweater M,,Sweater/Cardigan,74.3
10007525,34.99,0.0,1,1,,Anthropologie Yellow SS Blouse L,,Top,
10005783,16.99,0.0,1,0,S,Anthropologie PinkLaceTop,Anthropologie,Other,
10004886,35.99,0.0,1,0,,anthropologie skrt flr 2p,Anthropologie,Skirt,
10005344,24.99,0.0,1,1,M,anthropologie tank blu,Anthropologie,Top,
10006069,18.99,0.0,1,1,2,anthropologie tank red,Anthropologie,Top,
10006945,24.99,0.0,1,0,S,Antonio Melani White Tank Top,,Top,
10006330,28.99,0.0,1,1,L,Antropologie Burgundy Embroidered LS,Anthropologie,Top,
10007126,18.99,0.0,1,0,S,Apollo Jeans Sleeveless Denim Jacket,Apollo,Jeans/Pants,
10009182,21.99,5.5,1,1,,Apostrophe Beige SS Top L,,Top,75.0
10007607,17.99,0.0,1,1,,Apperloth Black Feux Leather Shorts L,,Shorts,
10008682,31.99,8.5,1,1,,Appraisal Houndstooth Jacket L,,Jacket/Coat,73.4
10007392,28.99,0.0,1,1,M,AprilCornell BlkSheerSlvlssShirt,April Cornell,Top,
10006344,16.99,0.0,1,1,S,Apt 9 Black Tank,Apt 9,Top,
10003933,24.99,0.0,1,0,L,Apt 9 Brown Cami,Apt 9 Essentials,Top,
10009624,14.99,5.0,1,1,,Apt 9 Floral Brown Top M,,Top,66.6
10009603,16.99,5.0,1,1,,Apt 9 Purple Stretch LS Top M,,Top,70.6
10008653,17.99,4.5,1,0,,Apt. 9 Black Blue Dress XL,,Dress,75.0
10009629,16.99,5.0,1,1,L,Apt. 9 Brown LS Top,,Top,70.6
10007168,14.99,0.0,1,1,S,Apt. 9 SS Blouse Black,,Top,
10004948,19.99,0.0,1,1,S,Apt9 BrwnFloralBlouse,Apt 9,Top,
10006901,24.99,0.0,1,1,L,Apt9 FloralTopandTank,Apt 9,Top,
10005472,18.99,0.0,1,0,2,Apt9 GrnSPotBttnDwn,Apt 9,Other,
10006338,22.99,0.0,1,1,XS,Aqua Blue Black Top,Aqua,Top,
10004316,59.99,0.0,1,1,9,Aquatalia AshBoots,Aquatalia,Shoes,
10003442,22.99,0.0,1,1,0,Arden B Bluejeans,Arden B,Jeans/Pants,
10009631,27.99,7.0,1,1,,Arden B Brown Ribbed Sweater M,,Sweater/Cardigan,75.0
10004692,24.99,0.0,1,0,M,arden b swtr grn,Arden B,Sweater/Cardigan,
10008583,18.99,8.0,1,1,M,ArdenB PinkLaceCami,Arden B,Top,57.9
10008995,94.99,40.0,1,0,7.5,Ariat Black Cowgirl Boots,Ariat,Shoes,57.9
10003780,84.99,0.0,1,0,9,Ariat Brown and Pink Cowgirl Boots,Ariat,Shoes,
10009431,35.0,8.75,1,1,,Ariat Red Leather Ankle Boots 6.5,,Shoes,75.0
10004411,9.99,0.0,1,0,M,Ariat MulticolBelt,Ariat,Accessories,
10008728,18.99,4.5,1,1,,Ariya Jeans Capri's 12,,Jeans/Pants,76.3
10006916,25.99,0.0,1,1,9,AriyaJeans BlackStitchShorts,Ariya Jeans,Shorts,
10006940,24.99,0.0,1,0,5,ArizJeanCo StuddedJeanSkirt,Arizona Jean Co,Skirt,
10006673,19.99,0.0,1,0,L,Arizona Jean Overalls,Arizona,Jeans/Pants,
10004819,14.99,0.0,1,0,M,Arizona Pink Lace SS Skirt,Arizona,Skirt,
10006918,20.99,0.0,1,0,3,ArizonaJeanCo JeanSkirt,Arizona Jean Co,Skirt,
10008485,18.99,10.9,1,1,,Ark & Co Pink Skirt M,,Skirt,42.6
10008547,32.99,0.0,1,1,M,ArkXCo PinkFlowerDress,ark & Co,Dress,
10006766,32.99,0.0,1,0,S,Armani Jeans Tan Dress,Armani,Dress,
10004598,45.99,0.0,1,0,L,Armani NWT Purple Gray Dress,Armani Exchange,Dress,
10006869,34.99,0.0,1,0,6,Armani WhiQuarterShirt,Armani,Top,
10005493,15.99,0.0,1,1,,Art Class Yellow Black Striped SL Dress,Art Class,Dress,
10003398,24.99,0.0,1,1,S,Artemis Slip Dress Brown,Artemis,Dress,
10005988,32.99,0.0,1,1,S,Artka Blue & White Plaid Skirt,Artka,Skirt,
10009132,28.0,7.0,1,1,L,Arula White Dress,,Dress,75.0
10008756,25.0,6.25,1,1,,Aryeh Brown Fringe Dress M,,Dress,75.0
10008769,25.0,6.25,1,0,,Aryeh Navy LS Top XL,,Top,75.0
10007971,25.0,6.25,1,1,,Aryeh Pink Green Dress L,,Dress,75.0
10007978,17.0,4.25,1,1,,Aryeh Sleeveless Top Blue XL,,Top,75.0
10008171,34.99,8.0,1,1,S,Aryeh White Floral Pants NWT,Aryeh,Jeans/Pants,77.1
10008291,18.99,0.0,1,0,M,Aryeh MulticolDiamDress,Aryeh,Dress,
10005104,15.99,0.0,1,0,L,AS IS Bed of Roses Black Heart Cherry Tank,Bed of Roses,Top,
10005823,15.99,0.0,1,1,2,AS IS Missguided Gold Pants,Missguided,Jeans/Pants,
10004793,35.99,0.0,1,1,9.5,AS IS Ralph Lauren Booties,Lauren Ralph Lauren,Shoes,
10009033,19.99,4.35,1,1,,As is Vintage 2000's Leather Star Belt,,Accessories,78.2
10009384,31.99,8.75,1,1,,As Is Vintage 70's Floral V-Neck M,,Other,72.6
10007768,299.99,245.0,1,1,10,AS IS Vintage Pink Dress w Scarf,,Dress,18.3
10003957,26.99,0.0,1,1,M,As U Wish Sequin one Shoulder Dress,As U Wish,Dress,
10009115,39.99,16.99,1,0,,As-is Vint. Kooba Tan Leather Hobo,,Other,57.5
10009609,39.99,10.0,1,1,,As-is Vintage 60's Paisley Shorts S,,Shorts,75.0
10007309,23.99,0.0,1,0,S,As-is Vintage Sailor Top,Unknown,Top,
10008964,21.99,8.0,1,1,M,ASISAlfaniBlackSkirt,Alfani,Skirt,63.6
10006512,24.99,0.0,1,0,S,ASISBCBG Beige Embroid Buttondown,BCBG Maxazria,Other,
10009322,17.0,8.0,1,1,,ASISBloomingdoles WovenbowHat,Bloomingdoles,Accessories,52.9
10008958,125.0,8.0,1,1,,ASISCoachRedBucklePurse,Coach,Accessories,93.6
10009532,25.99,8.0,1,1,XL,ASISGianniBini SilvertieDress,Gianni Bini,Dress,69.2
10008579,22.99,8.0,1,0,S,ASISSuprDwn SequinOneslDress,SuperDown,Dress,65.2
10004505,29.99,0.0,1,1,6,Asos Blk Skirt,Asos Design,Skirt,
10007610,34.99,0.0,1,1,8,Asos Denim Black Overall,,Jeans/Pants,
10007336,24.99,0.0,1,0,2,Asos Design White Dress,Asos Design,Dress,
10007756,19.99,0.0,1,1,XS,Asos PurpPatternedShorts,Asos Design,Shorts,
10006095,8.99,0.0,1,1,L,ASOS StripedTubeTop,Asos Design,Top,
10008548,28.99,0.0,1,0,2,AsosDesign PnkOrFloralSkirt,Asos Design,Skirt,
10007271,22.99,0.0,1,1,M,ASTR Beige LS Top,,Top,
10009180,16.99,4.25,1,1,,ASTR Black Smocked Crop Top L,,Top,75.0
10007337,32.99,0.0,1,0,M,ASTR White Dress,Astr,Dress,
10009362,24.99,8.0,1,1,L,ASTR WhiBrwnStripeCover,Astr,Other,68.0
10005702,12.99,0.0,1,0,XL,Atamet Black Fringe Vest,Atamet,Top,
10005277,13.99,0.0,1,1,S,Athleta Black Tank,Athleta,Top,
10004752,15.99,0.0,1,1,L,Athleta Black Tee,Athleta,Top,
10003692,35.99,0.0,1,1,XS,Athleta Lavender Pullover,Athleta,Sweater/Cardigan,
10003804,24.99,0.0,1,0,4,Athleta Navy Pants,Athleta,Jeans/Pants,
10004124,22.99,0.0,1,1,S,Athleta Orng TieDye Tee,Athleta,Top,
10008902,18.99,5.5,1,0,M,Athleta Red Tankini,,Top,71.0
10008697,38.99,8.5,1,0,,Athleta Savannah Black Dress L,,Dress,78.2
10005187,25.99,0.0,1,1,M,Athleta Athletic Longsleeve Pnk,Athleta,Other,
10006158,22.99,0.0,1,1,XXS,Athleta BleCrewneck,Athleta,Other,
10004923,26.99,0.0,1,0,M,Athleta BlueSkirt,Athleta,Skirt,
10003684,25.99,0.0,1,1,S,Athleta Pink WrapSweatshirt,Athleta,Top,
10003730,35.99,0.0,1,1,,athleta sweatshirt prp sp,Athleta,Top,
10009122,24.99,5.45,1,1,,Atina Cristina Black Floral Top XS,,Top,78.2
10005329,24.99,0.0,1,1,XS,ATLoft BrwnStripeCrdign,Ann Taylor LOFT,Sweater/Cardigan,
10005732,32.99,0.0,1,1,6,Attention Multicolor Skirt,Attention,Skirt,
10006745,22.99,0.0,1,1,,Atticus Light Green Black Heart Cap,Atticus,Other,
10004539,18.99,0.0,1,1,12,Attyre Navy Blue Skirt,Attyre NY,Skirt,
10007050,15.99,0.0,1,1,9,Audrey Brook Pink Flats,Audrey Brook,Shoes,
10004996,24.99,0.0,1,0,,Audrey Talbott Purple Watercolor LS,Audrey Talbott,Top,
10007087,15.99,0.0,1,0,,August Animal Print Hat,August,Accessories,
10008503,23.99,6.99,1,1,,August Max Vintage Silk Tank 12,,Top,70.9
10004824,24.99,0.0,1,0,M,August Silk Black Sheer Colorful Flower,August Silk,Other,
10007838,49.99,0.0,1,0,M,Aureum NWT Yellow Blue Shorts,Aureum,Shorts,
10007678,22.99,5.75,1,1,10,Austin Hill Plaid Skirt,,Skirt,75.0
10008238,26.0,6.5,1,0,L,AUW Blue Camisole,,Top,75.0
10003469,18.99,0.0,1,1,XL,Ava & Viv Cardigan Beige,Ava & Viv,Sweater/Cardigan,
10005979,28.99,0.0,1,0,S,Ava James Dark Blue Blouse,Ava James,Top,
10005635,12.99,0.0,1,1,XXL,Ava James Orange Blouse,Ava James,Top,
10004951,35.99,0.0,1,1,,ava&viv jkt plad 2x,Ava & Viv,Jacket/Coat,
10007698,18.99,0.0,1,1,L,AvaXGrace BlkWhiFloralDress,Ava & Grace,Dress,
10006365,32.99,0.0,1,0,40,AveMaria MeshOutdoorShirt,Ave Maria,Top,
10008408,16.99,4.25,1,1,22,Avenue Beige Brown Red Blouse,Avenue,Top,75.0
10008897,29.99,7.5,1,1,,Avenue Brown Sleeveless Top XL,,Top,75.0
10003451,27.99,14.0,1,1,18,Avenue Jeans Denim Vest,Avenue Jeans,Jeans/Pants,50.0
10009487,20.99,5.0,1,1,,Avenue Red Knit Dresses 3X,,Dress,76.2
10006145,28.99,0.0,1,0,18,Avenue MulticolSkirt,Avenue,Skirt,
10004986,17.99,0.0,1,1,L,Avery Sheer Horse Print Shirt,Avery,Top,
10007833,22.99,0.0,1,1,M,Avid Love Pink Lingerie Top,Avid Love,Top,
10008631,10.99,2.75,1,1,XL,Avidlove LS Black Top,,Top,75.0
10007408,6.99,0.0,1,0,,Avon Vintage Rose Ring,Avon,Accessories,
10003973,59.99,0.0,1,0,20,AW Bridal Floral Dress,AW Bridal,Dress,
10004162,23.99,0.0,1,1,M,Axcess Beige Bow Blazer,Axcess,Jacket/Coat,
10006511,25.99,0.0,1,1,14,Axcess Black Skirt Stich Emb,Axcess,Skirt,
10004891,24.99,0.0,1,1,10,axcess skrt blk lace,Axcess,Skirt,
10005125,32.99,0.0,1,0,M,Axes Brown Pleated Plaid Skirt,Axes,Skirt,
10009557,25.99,8.0,1,1,M,AXF RedJumpsuit,Abercrombie & Fitch,Romper/Jumpsuit,69.2
10005542,29.99,0.0,1,0,M,Axyeh Red Beige LS Dress,Axyeh,Dress,
10003895,24.99,0.0,1,1,M,Ayla Blk Cropped Shirt,Ayla,Top,
10004060,28.99,0.0,1,1,4,B. Darlin Tn&Blk Lace Dress,B. Darlin,Dress,
10007836,37.99,0.0,1,0,S,B. Right Pink Rose Strapless Dress,B. Right,Dress,
10003961,35.99,0.0,1,1,XS,B.P. Gold Sequin Skirt,B.P.,Skirt,
10003764,44.99,0.0,1,0,9,Baby Pink Cowgirl Boots,,Shoes,
10009595,18.99,4.75,1,1,S,Baby Pink SL Ruffle Top,Unknown,Top,75.0
10006579,35.99,0.0,1,0,XL,Baccini Jean Jacket inc Addon Pins,Baccini,Jeans/Pants,
10003335,125.99,0.0,1,0,,Badgley Mischka Dress Floral Black,Badgley Mischka,Dress,
10007041,74.99,0.0,1,1,7,Badgley Mischka Golf Flats,Badgley Mischka,Shoes,
10006722,16.99,0.0,1,1,1,Bae City Black Jeggings,Bae City,Other,
10002872,24.99,0.0,1,1,,Bagatelle CollectionBlazer_Ex,Bagatelle Collection,Jacket/Coat,
10002699,45.99,0.0,1,0,,Bagatelle CollectionJacket,Bagatelle Collection,Jacket/Coat,
10003850,31.99,0.0,1,1,M,Bagatelle Pink Black Multi Jacket,Bagatelle Collection,Jacket/Coat,
10005765,29.99,0.0,1,1,XL,Bagatelle BlkLthrpant,Bagatelle Collection,Jeans/Pants,
10005029,24.99,0.0,1,0,S,Bailey44 Sheer Blouse Blk,Bailey 44,Top,
10005998,24.99,0.0,1,0,M,BaileyBlue BlueBlouse,Bailey Blue,Top,
10008360,26.99,0.0,1,0,M,BaileyRose GreenFlowerPants,Bailey Rose,Jeans/Pants,
10004486,1250.0,0.0,1,1,,Balenciaga PinkPurse,Balenciaga,Accessories,
10004938,25.99,0.0,1,0,L,BambooT Grn&PinkSkirt?,Bamboo Traders,Skirt,
10000839,1.0,0.0,1,0,,Banana Boat NWTDress_Ho,Banana Boat,Dress,
10001063,24.99,0.0,1,0,,Banana Boat NWTDress_Ho,Banana Boat,Dress,
10001930,1.0,0.0,1,0,,Banana Boat NWTDress_Ho,Banana Boat,Dress,
10002153,1.0,0.0,1,0,,Banana Boat NWTDress_Ho,Banana Boat,Dress,
10002709,29.99,0.0,1,0,,Banana Boat NWTDress_Ho,Banana Boat,Dress,
10002957,35.99,0.0,1,0,,Banana Boat NWTDress_Ho,Banana Boat,Dress,
10003767,29.99,0.0,1,1,XS,Banana NWT Lace Sleeveless,Banana Republic,Top,
10003813,31.99,0.0,1,1,XS,Banana Pink Floral Sleeveless,Banana Republic,Top,
10004633,24.99,0.0,1,1,4,Banana R Black Mini White Polka Dot,Banana Republic,Other,
10005015,34.99,0.0,1,0,M,Banana R Black Seethrough LS,Banana Republic,Top,
10004630,24.99,0.0,1,0,4,Banana R Cream & Brown Dress,Banana Republic,Dress,
10009000,19.99,6.35,1,1,L,Banana R White Knit Tank,Banana Republic,Sweater/Cardigan,68.2
10006721,28.99,0.0,1,1,8,Banana R Yellow & White Top,Banana Republic,Top,
10007364,22.99,0.0,1,0,00,Banana Rep Army Green Shorts,Banana Republic,Shorts,
10005893,28.99,0.0,1,0,XS,Banana Rep Beige Cardigan,Banana Republic,Sweater/Cardigan,
10003870,27.99,0.0,1,1,XS,Banana Rep Brown Knit Poncho,Banana Republic,Sweater/Cardigan,
10006574,15.99,0.0,1,0,M,Banana Rep Emerald Green SL Top,Banana Republic,Top,
10005882,32.99,0.0,1,1,L,Banana Rep Hot Pink Cardigan,Banana Republic,Sweater/Cardigan,
10007225,45.99,0.0,1,1,S,Banana Rep NWT Black LS Dress,Banana Republic,Dress,
10006560,24.99,0.0,1,1,M,Banana Rep NWT Cream Tank,Banana Republic,Top,
10006537,21.99,0.0,1,1,M,Banana Rep Purple Black White Top,Banana Republic,Top,
10007457,28.99,0.0,1,0,M,Banana Rep Red LS Dress,Banana Republic,Dress,
10006982,39.99,0.0,1,0,S,Banana Rep White Jean Jacket,Banana Republic,Jeans/Pants,
10005922,21.99,0.0,1,1,XS,Banana Republic Beige Hoodie,Banana Republic,Other,
10005512,19.99,0.0,1,1,S,Banana Republic Beige Knit Sweater,Banana Republic,Sweater/Cardigan,
10009223,24.99,7.65,1,1,,Banana Republic Black Beaded Skirt 10,,Skirt,69.4
10007195,25.99,0.0,1,0,0,Banana Republic Black Dress,,Dress,
10005267,15.99,0.0,1,1,XS,Banana Republic Black Sheer Tank,Banana Republic,Top,
10004827,14.99,0.0,1,0,6,Banana Republic Black SL Crop Top,Banana Republic,Top,
10007215,23.99,0.0,1,0,6,Banana Republic Black SL Dress,Banana Republic,Dress,
10005311,12.99,0.0,1,1,XS,Banana Republic Black Tank,Banana Republic,Top,
10004608,39.99,0.0,1,1,18,Banana Republic Blue Dress Beige Flower,Banana Republic,Dress,
10005495,18.99,0.0,1,0,00,Banana Republic Blue Striped Dress,Banana Republic,Dress,
10009416,32.99,8.75,1,1,,Banana Republic Blue White Dress 12,,Dress,73.5
10008910,23.99,6.0,1,1,,Banana Republic Blue White Pants 28P,,Jeans/Pants,75.0
