sku,closing_inventory,revenue,inventory_cost,size,product_name,brand_name,product_category
10003517,1,0.0,0.0,L,Madewell Bluejeans,Madewell,Jeans/Pants
10003355,0,29.99,0.0,7,Madewell Brown Loafer 1,Madewell,Shoes
10007630,1,0.0,0.0,S,Madewell Green Bodysuit,,Top
10006990,1,0.0,0.0,26,Madewell Jean Skirt,Madewell,Skirt
10003789,1,0.0,0.0,S,Madewell Long Sleeve Black,Madewell,Other
10007482,1,0.0,0.0,,Madewell Pink WindbreakerSize M,,Other
10005822,0,34.99,0.0,6,Madewell Striped Dress,Madewell,Dress
10005222,1,0.0,0.0,S,Madewell Tank Top Light Green,Madwell,Top
10007227,0,22.99,0.0,6,Madewell Yellow Dress,,Dress
10005037,1,0.0,0.0,0,Madewell Jeans Grey,Madewell,Jeans/Pants
10005035,1,0.0,0.0,0,Madewell Sknny Jeans,Madewell,Jeans/Pants
10006028,1,0.0,0.0,XS,Madewell DenimTop,Madewell,Jeans/Pants
10003587,1,0.0,0.0,8,Madewell PinkPant,Madewell,Jeans/Pants
10004941,1,0.0,0.0,12,Madewell WhiteDress,Madewell,Dress
10003015,1,0.0,0.0,,MadewellButton Down_Fr,Madewell,Other
10000429,1,0.0,0.0,,MadewellJeans,Madewell,Jeans/Pants
10001414,1,0.0,0.0,,MadewellJeans_Vi,Madewell,Jeans/Pants
10007925,1,0.0,0.0,S,Madison & Berk Beige Velvet Crop Top,Madison & Berkeley,Top
10008179,1,0.0,6.0,L,Madison Red Pattern SS Top,Madison,Top
10005431,0,25.99,0.0,L,Madison Knit Cover Red,Madison,Sweater/Cardigan
10003827,0,37.99,0.0,4,Madwell Skinny Jean,Madwell,Jeans/Pants
10003828,1,0.0,0.0,4,Madwell Straight Leg Jean,Madwell,Jeans/Pants
10006933,1,0.0,0.0,M,Madwell WhiCroptop,Madewell,Top
10008195,0,26.38064,0.0,S,Maeve Apple Tee,Maeve,Top
10005128,1,0.0,0.0,S,Maeve Brown Orange Stitch LS Dress,Maeve,Dress
10005155,1,0.0,0.0,XS,Maeve Sheer Floral Top Multicolor,Maeve,Top
10005410,0,32.99,0.0,XL,Maeve PinkPatternDress,Maeve,Dress
10003715,1,0.0,0.0,S,Magenta Fur-Lined Coat,Unknown,Jacket/Coat
10007549,0,23.0,0.0,,Maggie Lawrence Black Grey Vest S,,Top
10007464,0,24.99,0.0,2,Maggy London Blue & White SS Dress,Maggy London,Dress
10006618,0,37.99,0.0,6,Maggy London Dress Pink,,Dress
10006702,0,23.99,0.0,10,Maggy London Green SL Dress,Maggy London,Dress
10007546,1,0.0,0.0,M,Main Strip Black Skirt,,Skirt
10008305,1,0.0,0.0,7,MainEvents BrownSliponShoe,Main Events,Shoes
10005505,1,0.0,0.0,S,Maison Jules Red Sweater w Hearts,Maison Jules,Sweater/Cardigan
10005595,0,24.99,0.0,S,Maison Yellow & White Blouse,Maison d' Amelie,Top
10008505,1,0.0,8.3,,Maison d Amelie Floral Satin Pants M,,Jeans/Pants
10005529,0,32.99,0.0,M,Majora Purple Strapless Jumpsuit,Majora,Romper/Jumpsuit
10005130,1,0.0,0.0,XL,Majorelle Black & Floral Sheer LS Crop Top,Majorelle,Top
10003873,1,0.0,0.0,M,Man Nat Teal Embroidered Longsleeve Dress,Man Nat,Dress
10007391,1,0.0,0.0,S,Maner OmbreSequinSkirt,Maner,Skirt
10008775,1,0.0,3.75,XL,Mangosteen Black TN Tshirt,Mangosteen,Top
10003928,0,48.99,0.0,L,Maniere De Voir WhtSatin Bustier,Maniere De Voir,Other
10006928,1,0.0,0.0,S,Maniju WhiteDress,Maniju,Dress
10007059,0,55.99,0.0,9,Manolo Blahnik Black Studded Heels,Manolo Blahnik,Top
10007403,1,0.0,0.0,,MantanaW Wrislet,Mantana West,Other
10008726,1,0.0,4.5,,Marc Andrews Burgundy LS Top M,,Top
10003823,1,0.0,0.0,L,Marc NY Burgundy Pleather Skirt,Marc New York,Skirt
10008415,1,0.0,11.25,,Marc New York Green Vest Jacket M,,Jacket/Coat
10007245,1,0.0,0.0,4,Marciano Pink Blazer,,Jacket/Coat
10007209,1,0.0,0.0,L,Mardini Black Leather Vest,Mardini,Top
10007089,0,15.99,0.0,,Margo Paige Clear Purse,Margo Paige,Accessories
10004065,0,15.99,0.0,,Margo Paige Fringe Crossbody,Marco Paige,Top
10007655,1,0.0,0.0,L,Margon Italy Top,,Top
10004646,1,0.0,0.0,M,Maria Bonita Dress,Maria Bonita,Dress
10008642,1,0.0,19.0,,Maria Pinto Purple Bustier M,,Other
10003687,1,0.0,0.0,M,Marie Oliver Ppl Patterned Blouse,Marie Oliver,Top
10004537,0,24.99,0.0,S,Mariella B Sheer Longsleeve Duo,Mariella Burani,Other
10008240,1,0.0,6.0,,Marilyn Monroe Pink Camisole L,,Top
10002630,1,0.0,0.0,,Marilyn MonroeTank Top_Gr,Marilyn Monroe,Top
10007834,0,29.99,0.0,S,Marilyn Pink & Black 2 Piece Sleepwear Set,Marilyn Monroe,Set
10007752,0,21.23676,0.0,M,MarilynM FlamingoDress,Marilyn Monroe,Dress
10005242,0,14.99,0.0,XL,Mariokart Tee Shirt,Mariokart,Top
10008542,1,0.0,0.0,,Markay PinkBag,Markay,Accessories
10005207,0,25.99,0.0,M,Marks & Spencer Beige Top Sleevelesee,Marks & Spencer,Top
10004005,1,0.0,0.0,,Marled,Marled,Other
10004020,1,0.0,0.0,,MarlowePants_My,Marlowe,Jeans/Pants
10004239,1,0.0,0.0,,Maroon Long Sleeve Crop,Kimchi Blue,Other
10003306,1,0.0,0.0,,Marques Almeda Black Top,Marques Almeda,Top
10005550,1,0.0,0.0,L,Marvel Black Tshirt,Marvel,Top
10004082,1,0.0,0.0,L,Massini Black Leather Block Jacket,Massini,Jacket/Coat
10007990,1,0.0,0.0,S,Matilda Jane Blue Green LS Dress,Matilda Jane,Dress
10007828,1,0.0,41.2,,Matilda June White Top M,,Top
10007666,1,0.0,12.0,,Maurice's Black Sparkly Top S,,Top
10005201,1,0.0,0.0,S,Maurices American Guitar White Tshirt,Maurices,Top
10007277,1,0.0,0.0,L,Maurices Multi-Color Top,,Top
10007255,1,0.0,0.0,S,Maurices SS Top Pink,,Top
10004281,1,0.0,0.0,M,Maurices Floral Embroidered Sweater,Maurices,Sweater/Cardigan
10004532,0,22.99,0.0,,Maurizio Floral Long Clutch,Maurizio Taiuti,Accessories
10007369,1,0.0,0.0,M,Mavinelle BrnPatternSheerDress,Mavinelle,Dress
10004634,0,23.39767,0.0,S,Max Studio Black Dress,Max Studio,Dress
10007461,1,0.0,0.0,S,Max Studio Black SS Dress,Max Studio,Dress
10005497,1,0.0,0.0,XS,Max Studio Black Satin Jumpsuit,Max Studio Specialty Products,Romper/Jumpsuit
10008495,1,0.0,4.99,,Max Studio Black Sequin Lace Top XXL,,Top
10006703,0,12.99,0.0,L,Max Studio Blue & White Lace Cami,Max Studio,Top
10004627,0,27.99,0.0,L,Max Studio Blue Pattern Dress,Max Studio,Dress
10006451,1,0.0,0.0,M,Max Studio Brown & White Top,Max Studio,Top
10005839,1,0.0,0.0,S,Max Studio Dark Blue Floral SL Top,Max Studio,Top
10008399,1,0.0,8.5,,Max Studio Purple Dress S,,Dress
10007017,1,0.0,0.0,L,Max Studio Suede Tan Pants,Max Studio,Jeans/Pants
10005760,1,0.0,0.0,XS,MaxStudio BlkDetailedSkirt,Max Studio,Skirt
10006143,0,25.99,0.0,M,MaxStudio FloralruffleDress,Max Studio,Dress
10004861,1,0.0,0.0,12,MaxXCo BrwnMetalicSkirt,Max X Co,Skirt
10007589,1,0.0,0.0,M,Maze Collection Black Pants,,Jeans/Pants
10008084,1,0.0,80.0,,McDowell VNTAGE Rhnstne Hat,Shellie McDowell,Accessories
10004388,1,0.0,0.0,9,MeToo BlackShoes,Me Too,Shoes
10007511,1,0.0,0.0,,Meadow Rue Pink SS Top M,,Top
10006325,-1,22.99,0.0,,Mele e Pere,,Other
10006571,0,22.99,0.0,XL,Mellowday White & Blue Top,Melloday,Top
10003875,1,0.0,0.0,L,Melody Gray Intimate Skirt,Melody,Skirt
10008341,0,11.99,0.0,M,MelroseM TanStripeShorts,Melrose X Market,Shorts
10005789,0,18.99,0.0,L,MelroseXMar BlackLaceTop,Melrose X Market,Other
10004966,1,0.0,0.0,6,Merc Black Floral Pattern Skirt,Mercantile by JCrew,Skirt
10007765,0,14.99,0.0,,Merit BrownBag,Merit,Accessories
10004911,1,0.0,0.0,11,Merrell BrownClogShoe,Merrell,Shoes
10006596,1,0.0,0.0,,Metal Chain Necklace,Unknown,Accessories
10006737,1,0.0,0.0,,Metal Scales Belt Buckle with Rhinestones,Unknown,Accessories
10006638,0,36.99,0.0,,Metal Scales Belt Floral Buckle,Unknown,Accessories
10007316,-1,45.99,0.0,,Metalpurse,,Accessories
10005579,0,14.99,0.0,,"Metropolitan Multi Color Red, Blk",Metropolitan,Other
10005670,1,0.0,0.0,,Metropolitan Multi Color Top One Size,Metropolitan,Top
10006035,0,26.99,0.0,S,Mexx GrnLeafyTop,Mexx,Other
10004611,1,0.0,0.0,XL,Mi Ami Burgundy Velvet Dress,Mi Ami,Dress
10007178,0,25.46169,0.0,XS,Miami Burgundy Dress,,Dress
10005645,1,0.0,0.0,M,Michael Kors Black LS Top,Michael Kors,Top
10004229,1,0.0,0.0,9,Michael Kors Black Leather Heel Silver Toe,Michael Kors,Shoes
10007667,0,32.99,0.0,,Michael Kors Black Top S,,Top
10008257,1,0.0,28.0,,Michael Kors Brown Crossbody Purse,,Top
10005941,0,81.46326,0.0,,Michael Kors Brown Little Bag w Tassel,Michael Kors,Top
10005942,1,0.0,0.0,,Michael Kors Tan Medium Bag w Tassel,Michael Kors,Top
10006897,1,0.0,0.0,L,MichaelKors RedWhiStripeTop,Michael Kors,Other
10005027,1,0.0,0.0,M,MichaelStars Thermal Grey,Michael Stars,Top
10006896,0,19.99,0.0,S,MichelleNicole BrownJewelShirt,Michelle Nicole,Top
10004426,1,0.0,0.0,4,MidiDress Blk,Ann Taylor,Dress
10004419,1,0.0,0.0,XS,MidiDress MultiColor,Intropia,Dress
10007233,1,0.0,0.0,L,Midnight Doll Floral Top,,Top
10008799,1,0.0,5.0,,Midnight Doll Orante White Floral L,,Other
10008686,1,0.0,4.5,,Midnight Sky Blue Blouse L,,Top
10005763,1,0.0,0.0,L,Midnight Blk&WhiTop,Midnight,Other
10005516,1,0.0,0.0,4,Migsuided Black Dress Sheer Puff Sleeves,Misguided,Dress
10006285,1,0.0,0.0,M,Milena Nicole Black SL Top,Milena Nicole,Top
10005470,0,24.99,0.0,XL,MilkXH LemonBttnDwnTop,Milk X Honey,Other
10007223,1,0.0,0.0,XS,Mimi Chica Green Floral SL Dress,Mimi Chica,Dress
10007651,0,33.99,0.0,L,Mina Self Beige Collared Vest Top,Mina Self,Top
10003499,1,0.0,0.0,M,Mine Pants Black,Mine,Jeans/Pants
10000304,1,0.0,0.0,,Mine Tank Top Yellow,Mine,Top
10008587,1,0.0,8.0,M,Mine BlkShrTop,Mine,Shorts
10006356,1,0.0,0.0,S,Mine Blue&YllwTop,Mine,Other
10008491,1,0.0,8.5,,Minimalist Tan Collarless Jacket L,,Jacket/Coat
10006691,0,39.99,0.0,S,Mink Pink Multicolor SL Dress,MinkPink,Dress
10008648,1,0.0,6.25,,Minkpink Pink Sleeveless Top XS,,Top
10006690,1,0.0,0.0,M,Mint Green Lingerie Top,Unknown,Top
10004425,0,21.99,0.0,XXS,MintQuarterButton,Armani Exchange,Other
10005874,1,0.0,0.0,3,Misia Blue and White SS w Hoodie,Misia,Top
10005921,1,0.0,0.0,S,Misia Red Light Hoodie,Misia,Other
10002006,1,0.0,0.0,,Miss CaptainSkirt_Cl,Miss Captain,Skirt
10005502,0,18.99,0.0,M,Miss Cocoa Salmon Halter Top Metal,Miss Cocoa,Top
10008459,1,0.0,5.5,,Miss Me Yellow Pants M,,Jeans/Pants
10007234,1,0.0,0.0,M,Miss Sixty Green Dress,,Dress
10005262,0,25.99,0.0,S,Miss Sixty Tube Top Black Green Velvet,Miss Sixty,Top
10007762,0,23.99,0.0,14,MissDorby BlkWhiPadJacket,Miss Dorby,Jacket/Coat
10006910,1,0.0,0.0,27,MissMe JeweledJeanSkirt,Miss Me,Skirt
10008075,1,0.0,0.0,S,MissRita OrangeDress,Miss Rita,Dress
10005184,0,28.99,0.0,S,MissSelfridge Velvet Wrap Top Pnk,Miss Selfridge,Top
10005540,1,25.99,0.0,6,Missguided White Halter Romper Blue Emb,Missguided,Romper/Jumpsuit
10005445,1,0.0,0.0,12,Missguided Satin Crop Blk,Missguided,Top
10008222,1,0.0,16.0,L,Missoni Black Gold Knit Skirt M,,Skirt
10008740,1,0.0,10.0,M,Missoni Brown Dress,,Dress
10007347,1,0.0,0.0,,Mixed Metal Cuff Bracelet,Unknown,Accessories
10004215,1,0.0,0.0,,Mixed Metal Necklace,,Accessories
10006708,0,25.99,0.0,18,Mlle Gabrielle White Orange Floral Dress,Mlle Gabrielle,Dress
10004816,0,14.99,0.0,M,Moa Moa Red Crop Top,Moa Moa,Top
10007479,1,0.0,0.0,L,Mod Ref White Jacket,,Jacket/Coat
10007532,0,20.99,0.0,,Moda Int Burgundy LS Top XS,,Top
10007573,1,0.0,0.0,XS,Moda Int. LS Top,,Top
10008695,1,0.0,8.0,,Moda Intl Black Dress XS,,Dress
10008221,0,14.0,0.0,,Moda Intl Black Halter,,Top
10003152,0,13.99,0.0,,Moda Lyle Fringe Purse,Moda,Accessories
10006019,0,28.99,0.0,XS,Moda PurplaceTop,Moda,Other
10005876,1,0.0,0.0,XL,Modern Citizen Brown Cardigan,Modern Citizen,Sweater/Cardigan
10007272,1,0.0,0.0,S,Molly Bracken Top Blue,,Top
10005106,1,0.0,0.0,S,Molly G Gray Velvet Crop Top,Molly Green,Top
10003954,1,0.0,0.0,L,Molly Green Pink Mint Sequin Dress NWT,Molly Green,Dress
10003401,1,0.0,0.0,S,Molly Green Pants Pink,Molly Green,Jeans/Pants
10008458,1,0.0,12.9,,Molly Green Pink White Shorts S,,Shorts
10008544,1,0.0,0.0,M,MollyB MulticolFloralTop,Molly Bracken,Other
10006921,1,0.0,0.0,S,MollyB WhiteFlwrPoofySkirt,Molly Bracken,Skirt
10006262,0,32.99,0.0,M,Mona Mode Vest Black w Flowers,Mona Mode,Top
10008079,0,24.99,0.0,S,Mondessa RedFlowerlouse,Mondessa,Top
10007537,1,0.0,0.0,M,Mondetta Grey Fleece,,Other
10007228,1,0.0,0.0,S,Monteau Dress Beige,,Dress
10005668,1,0.0,0.0,L,Monteau Dusty Pink Lace Top,Monteau,Top
10008464,0,24.99,0.0,,Monteau Green Beige Jumpsuit S,,Romper/Jumpsuit
10004267,1,0.0,0.0,S,Monteau LA Pink Slip Dress,Monteau Los Angeles,Dress
10008663,1,0.0,3.0,,Monteau Purple SS Top L,,Top
10004840,1,0.0,0.0,XL,Monteau Red SS Tie Front Shirt,Monteau Los Angeles,Top
10007613,0,24.99,0.0,L,Monteau White Lace Shorts,,Shorts
10008289,1,0.0,0.0,S,Monteau Blue&WhiCroptop,Monteau,Top
10006885,1,0.0,0.0,S,Monteau RedpolkadotTop,Monteau,Other
10008552,1,0.0,0.0,M,Monteau WhilaceTop,Monteau,Other
10007067,1,0.0,0.0,8,Montego Bay Club Espadrille,Montego Bay Club,Other
10007078,1,0.0,0.0,7,Montego Bay Club Sandals,,Top
10007897,1,0.0,9.25,,Montego Bay Shoes 7.5,,Shoes
10003463,1,0.0,0.0,S,Moon Collection Dress Brown,Moon Collection,Dress
10005753,1,0.0,0.0,S,Moon Collection White Skirt,Moon Collection,Skirt
10004982,0,25.99,0.0,M,Moon X Madi Pink Smiley Face Sweater,Moon X Madison,Sweater/Cardigan
10000074,0,13.993,0.0,,Moon X MadisonSweater_Dr,Moon X Madison,Sweater/Cardigan
10008694,1,0.0,8.5,,Moonlight Bay Blue Black Sweater L,,Sweater/Cardigan
10007753,0,18.99,0.0,,MorganT FloralMeshIntDress,Morgan Taylor Intimates,Dress
10005710,1,0.0,0.0,8,Moschino VINTAGE Rare Blue Yellow Skirt,Moschino,Skirt
10001470,1,0.0,0.0,,MoschinoSkirt_Wi,Moschino,Skirt
10005699,0,12.99,0.0,XS,Mossimo Orange Multicolor Skirt,Mossimo,Skirt
10007032,1,0.0,0.0,L,Motel Pink Tank Top,Motel,Top
10005872,1,0.0,0.0,S,Motel Sunset Pants,Motel,Jeans/Pants
10004297,0,34.99,0.0,S,Motel BlkBrownSwrlPant,Motel,Jeans/Pants
10004283,0,19.99,0.0,S,Moth Amber Knit Sweater,Moth,Sweater/Cardigan
10006014,1,0.0,0.0,M,Moth PnkGreaySweater,Moth,Sweater/Cardigan
10007378,0,16.99,0.0,,MotherofPearlRing,Unknown,Accessories
10002698,0,32.99,0.0,,MotiviJacket_Lo,Motivi,Jacket/Coat
10008675,1,0.0,8.25,,Motto Orange Pleated Jacket L,,Jacket/Coat
10007830,1,0.0,41.5,,Moulinette Soeurs Dress 4,,Dress
10007181,1,0.0,0.0,6,Moulinette Soeurs Dress Violet,,Dress
10004085,0,15.99,0.0,S,Mountain Graphic Tshirt,,Top
10006492,0,31.99,0.0,10,Mountain Hardware Brown Skirt,Mountain Hardware,Skirt
10004114,1,0.0,0.0,M,MountainH Blk Althleisure,Mountain Hardware,Other
10003932,1,0.0,0.0,M,Movie Star VINTAGE Pink Nightgown,Movie Star,Dress
10004807,0,23.99,0.0,11,Mudd Cheetah Brown Skirt,Mudd,Skirt
10006472,1,0.0,0.0,M,Mudd Sheer Blue Pink Tank,Mudd,Top
10008566,0,24.99,0.0,M,MulicolStripSweater,Unknown,Sweater/Cardigan
10003815,1,0.0,0.0,XL,Multi Color Sheer Tie Front Short Sleeve,,Shorts
10004241,1,0.0,0.0,M,Multi-Color Cardigan,Aldomartins,Sweater/Cardigan
10007567,1,0.0,0.0,M,Multi-Color Halter Top,,Top
10007427,1,0.0,0.0,,Multi-Color Ring,,Accessories
10004257,1,0.0,0.0,,Multi-Pattern Maroon Pullover,Under Armor,Sweater/Cardigan
10004255,0,24.99,0.0,2,Multi-Patterned Sheer Fitted Dress,Bluebell,Dress
10007954,1,0.0,8.75,,Multi-stone Necklace,,Accessories
10007421,1,0.0,0.0,M,MulticolFloralShirt,Unknown,Top
10006788,0,100.0,0.0,11,MulticolFlowerDress,Unknown,Dress
10008347,1,0.0,0.0,,MulticolFlowerearrings,Unknown,Accessories
10004944,1,0.0,0.0,M,MulticolHalter,Unknown,Top
10008601,0,10.99,0.0,L,MulticolStripeCropTop,Unknown,Top
10008433,0,19.99,0.0,,Multicolor Bead Earrings,,Accessories
10006120,1,0.0,0.0,M,Multiples Grn&Whi&OrangeJacket,Multiples,Jacket/Coat
10007771,1,0.0,0.0,L,Mumu Satin Muted Brown Dress,Show me your Mumu,Dress
10006699,0,19.99,0.0,L,Muse Valley Sheer Baby Pink Dress,Muse Valley,Dress
10004601,1,0.0,0.0,10,Muse PinkDress,Muse,Dress
10008066,1,0.0,0.0,M,MushroomBrwnTankTop,Unknown,Top
10003885,1,0.0,0.0,,Mustard Yellow Lace Bra,,Other
10007571,0,19.99,0.0,,My Michelle Multi-Color Skirt M,,Skirt
10007885,-1,22.99,0.0,,Mysteree white blouse,,Top
10005678,1,0.0,0.0,L,Mystree Pants Black & Grey,,Jeans/Pants
10006011,0,55.99,0.0,S,Mystree BrwnStripeSweater,Mystree,Sweater/Cardigan
10005142,1,0.0,0.0,S,NASCAR OTW Earnheart QrtrZip Prpl,Over the Wall,Other
10007498,0,49.99,0.0,S,NBD Sequin Top,,Top
10008393,1,0.0,6.25,,ND Intimates Pink Nightgown XL,,Dress
10003899,1,0.0,0.0,M,NFL Tn Titans Tee,NFL Team Apparel,Top
10000100,1,0.0,0.0,,NKN NekaneSweater_YF,NKN Nekane,Sweater/Cardigan
10005416,1,0.0,0.0,M,NLW FloralSleevlessJumper,Nlw,Top
10005424,1,0.0,0.0,L,NR GrnSet,Natural Reflections,Set
10005977,0,18.99,0.0,M,NVGTN Black LS Top,Nvgtn,Top
10007424,1,0.0,0.0,8,NWOT Franco Sarto Shoes,,Shoes
10007264,1,0.0,0.0,M,NWOT Free People Dress,,Dress
10007434,1,0.0,0.0,,NWOT Naturalizer Brown Shoes 6.5,,Shoes
10008444,0,139.99,0.0,9,NWOT Pink Boots,,Shoes
10008767,1,0.0,3.0,,NWOT Timing Orange Top Real XS,,Top
10007625,1,0.0,5.75,,NWT 80 Park LS Black Top L,,Top
10007288,1,0.0,0.0,M,NWT Adelyn Rae Top Beige,,Top
10007620,1,0.0,6.25,,NWT Adrianna Papell Gold LS Top XL,,Top
10008460,1,0.0,32.0,,NWT Alden Adair Yellow Floral S,,Other
10007848,0,28.99,0.0,L,NWT Allen B. Dress,,Dress
10007103,1,0.0,0.0,XS,NWT Altar'd State Pink Fringe Top,Altar'd State,Top
10006496,1,0.0,231.07,,NWT AmerDarling Pink Leather Shoulder Bag,,Accessories
10006781,1,0.0,0.0,L,NWT Anthropologie Reformation Top,Reformation,Top
10007615,1,0.0,0.0,L,NWT Ardashian Black Skirt,,Skirt
10007250,0,45.99,0.0,8,NWT BCBG Brown Dress,,Dress
10007823,1,0.0,111.25,M,NWT Caballero Top,,Top
10007622,1,0.0,6.25,8,NWT Calvin Klein Black Dress,,Dress
10007258,1,0.0,0.0,L,NWT Ciebon Multi-Color Dress,,Dress
10007842,1,0.0,256.68,,NWT Coach Leather May Tote,,Accessories
10007105,1,0.0,0.0,M,NWT Cozy Rozy Black Floral Cami,Cozy Rozy,Top
10008416,1,0.0,7.0,,NWT DO + BE floral skirt S,,Skirt
10008659,1,0.0,5.5,,NWT Democracy Pink SS Top XL,,Top
10006272,1,0.0,0.0,8,NWT Desigual Jacket,Desigual NWT,Jacket/Coat
10003449,0,27.99,0.0,16,NWT Diane Gilman Bluejeans,Diane Gilman,Jeans/Pants
10006622,1,0.0,0.0,12,NWT Eliza J Dress Black & White,,Dress
10005747,0,31.46212,0.0,20,NWT Eloquii Black Top,Eloquii,Top
10007616,1,0.0,0.0,,NWT EnFocus Studio Dress 12,,Dress
10007635,1,0.0,0.0,,NWT Espresso Gold Grey Dress L,,Dress
10008471,1,0.0,40.0,,NWT FarmRio LS Top XS,,Top
10008037,1,0.0,6.25,M,NWT Flax Black Pants,,Jeans/Pants
10008746,1,0.0,9.75,,NWT Foxblood Black Dress L,,Dress
10008744,1,0.0,9.75,,NWT Foxblood Black Dress XL,,Dress
10008749,2,0.0,12.5,,NWT Foxblood Shawl OSFM,,Other
10003566,1,0.0,0.0,XS,NWT Free People LS Top Black,Free People NWT,Top
10007574,1,0.0,0.0,,NWT Free People Mulberry Pants M,,Jeans/Pants
10007037,0,58.99,0.0,S,NWT Guess Denim Shorts Jumper,Guess,Shorts
10007104,0,17.99,0.0,S,NWT H&M Peach Top,H&M,Top
10007624,1,0.0,4.75,,NWT Hearts & Hips Black Dress L,,Dress
10007039,1,0.0,0.0,XS,NWT JCrew Pink & White Dress,JCrew,Dress
10007617,1,0.0,0.0,,NWT Jane Delancey LS Top Brown M,,Top
10005736,0,55.99,0.0,14,NWT Lady Black Tie Blush Pink Dress,Lady Black Tie,Dress
10006664,0,38.99,0.0,S,NWT Levi Jean Overalls,Levi Strauss & Co,Jeans/Pants
10008239,1,0.0,10.9,,NWT Liliana Beige Sequin Blouse M,,Top
10007900,1,0.0,10.9,,NWT Liz Claiborne Brown Hat,,Accessories
10008453,1,0.0,15.0,,NWT Loft Orange Shorts 8,,Shorts
10008499,1,0.0,17.25,,NWT M McDowell Orange Dress L,,Dress
10008035,0,25.0,0.0,,NWT M Rena Black Dress M,,Dress
10007252,0,45.99,0.0,M,NWT Mable White Jacket,,Jacket/Coat
10007276,1,0.0,0.0,S,NWT Maje Black Top,,Top
10007628,0,34.56897,0.0,,NWT Marc NY Faux Fur Yellow M,,Other
10007633,1,0.0,0.0,,NWT Nanette Lepore Black Dress 0,,Dress
10007623,1,0.0,5.75,L,NWT Nina Leonard Black Dress,,Dress
10007663,1,0.0,16.0,,NWT Once Again Black Design Top L,,Top
10003531,1,0.0,0.0,XL,NWT Onyx LS Top Red,Onyx,Top
10007439,1,0.0,0.0,,NWT Philomenia Petti Cardigan M,,Sweater/Cardigan
10008029,1,0.0,6.75,,NWT Pink Shear Long Cardigan OSFA,,Sweater/Cardigan
10007203,0,25.99,0.0,8,NWT PrettyLittle Thing Skirt,,Skirt
10004645,0,75.99,0.0,M,NWT Red Multicolor Dress,Unknown,Dress
10007632,0,19.99,0.0,S,NWT Rip Curl Red Top,,Top
10005746,1,0.0,0.0,S,NWT Rock & Republic Black Top,Rock & Republic,Top
10003546,1,0.0,24.0,32,NWT Rolla's Pants Beige,Rollaxs NWT,Jeans/Pants
10007265,0,25.99,0.0,S,NWT Ryu Skirt Brown,,Skirt
10007852,1,0.0,0.0,,NWT Saks Fifth Ave White Dress M,,Dress
10008427,1,0.0,7.5,,NWT Simply Blessed Top L,,Top
10007249,1,0.0,0.0,,NWT Sincerely Ours Multi-Color Tank Top S,,Top
10008747,1,0.0,4.75,,NWT Spy Zone Ex Red Floral S,,Other
10007248,1,0.0,0.0,,NWT Strut & Bolt Multi-Color Skorts L,,Other
10003450,1,0.0,0.0,18,NWT Talbot's Pants Red & White,Talbots,Jeans/Pants
10004062,1,0.0,27.99,XL,NWT Taupe Shawl,R&M Richards,Other
10007038,1,0.0,0.0,S,NWT The Bee Peace Tee Shirt,The Bee,Top
10007626,1,0.0,4.0,,NWT Tiana B Black Dress L,,Dress
10008766,1,0.0,3.0,,NWT Timing Orange Top Real S,,Top
10008369,1,0.0,5.99,S,NWT Undiz crochet croptop,Undiz,Top
10007139,1,0.0,0.0,12,NWT WHBM Sequin Corset Black,Whbm,Set
10003549,1,43.99,0.0,0,NWT WHBM Skirt Black & White,White House Black Market,Skirt
10007141,1,0.0,0.0,XS,NWT White Zara Halter Top,Zara NWT,Top
10007656,1,0.0,0.0,,NWT Wisck Black Sequin Top L,,Top
10003493,1,0.0,0.0,L,NWT Zara Pants Grey,Zara NWT,Jeans/Pants
10008145,0,27.99,0.0,S,NWT altard state cow print crop tank,Altar'd State,Top
10005388,1,0.0,0.0,L,NWT ann taylor bls prp,Ann Taylor,Top
10004701,1,0.0,0.0,,NWT coach 1964 suede fringe tan,Coach,Accessories
10005475,1,0.0,0.0,L,NWT draper james bls prp,Draper James,Top
10005819,0,45.99,0.0,4,NWT draper james dress org,Draper James NWT,Dress
10005460,1,0.0,0.0,L,NWTAureum Grn&WhDress,Aureum NWT,Dress
10007696,0,79.99,0.0,0,NWTChicos DenimEmbJacket,Chico's,Jeans/Pants
10007700,1,0.0,0.0,0,NWTChicos PinkPant,Chicos,Jeans/Pants
10005456,0,28.99,0.0,S,NWTMM Pink&OrangeTop,Michelle Mcdowell,Other
10007694,1,0.0,0.0,8,NWTMarieGray YellowPant,Marie Gray,Jeans/Pants
10008538,1,0.0,0.0,XL,NWTNylonAp SparkleSkirt,Nylon Apparel NWT,Skirt
10006164,1,0.0,0.0,16,NWTPLT PinkCorset,PrettyLittleThings NWT,Set
10008540,1,0.0,0.0,,NWTPinkFloralTote,Unknown,Accessories
10008081,1,0.0,0.0,L,NWTRamyB Navy Dress,Ramy Brook NWT,Dress
10006001,1,0.0,0.0,XS,NWTellamoss MulticolBlouse,Ella Moss,Top
10006653,1,0.0,0.0,M,NY & CO. colorful maxi dress,NY & Co,Dress
10005532,1,0.0,0.0,M,NY & Co Beige Buttondown Ruffle,New York X Company,Other
10005608,1,0.0,0.0,M,NY & Co Blue Gradient SL Top,New York X Company,Top
10005628,1,0.0,0.0,L,NY & Co Brown Silver Satin Top,New York X Company,Top
